@RELATION locomotion_mid
@ATTRIBUTE UNIQUE_ID NUMERIC
@ATTRIBUTE atlas_x REAL
@ATTRIBUTE atlas_y REAL
@ATTRIBUTE atlas_z REAL
@ATTRIBUTE atlas_qw REAL
@ATTRIBUTE atlas_qx REAL
@ATTRIBUTE atlas_qy REAL
@ATTRIBUTE atlas_qz REAL
@ATTRIBUTE upper_spine_x REAL
@ATTRIBUTE upper_spine_y REAL
@ATTRIBUTE upper_spine_z REAL
@ATTRIBUTE upper_spine_qw REAL
@ATTRIBUTE upper_spine_qx REAL
@ATTRIBUTE upper_spine_qy REAL
@ATTRIBUTE upper_spine_qz REAL
@ATTRIBUTE right_shoulder_x REAL
@ATTRIBUTE right_shoulder_y REAL
@ATTRIBUTE right_shoulder_z REAL
@ATTRIBUTE right_shoulder_qw REAL
@ATTRIBUTE right_shoulder_qx REAL
@ATTRIBUTE right_shoulder_qy REAL
@ATTRIBUTE right_shoulder_qz REAL
@ATTRIBUTE right_elbow_x REAL
@ATTRIBUTE right_elbow_y REAL
@ATTRIBUTE right_elbow_z REAL
@ATTRIBUTE right_elbow_qw REAL
@ATTRIBUTE right_elbow_qx REAL
@ATTRIBUTE right_elbow_qy REAL
@ATTRIBUTE right_elbow_qz REAL
@ATTRIBUTE right_wrist_x REAL
@ATTRIBUTE right_wrist_y REAL
@ATTRIBUTE right_wrist_z REAL
@ATTRIBUTE right_wrist_qw REAL
@ATTRIBUTE right_wrist_qx REAL
@ATTRIBUTE right_wrist_qy REAL
@ATTRIBUTE right_wrist_qz REAL
@ATTRIBUTE left_shoulder_x REAL
@ATTRIBUTE left_shoulder_y REAL
@ATTRIBUTE left_shoulder_z REAL
@ATTRIBUTE left_shoulder_qw REAL
@ATTRIBUTE left_shoulder_qx REAL
@ATTRIBUTE left_shoulder_qy REAL
@ATTRIBUTE left_shoulder_qz REAL
@ATTRIBUTE left_elbow_x REAL
@ATTRIBUTE left_elbow_y REAL
@ATTRIBUTE left_elbow_z REAL
@ATTRIBUTE left_elbow_qw REAL
@ATTRIBUTE left_elbow_qx REAL
@ATTRIBUTE left_elbow_qy REAL
@ATTRIBUTE left_elbow_qz REAL
@ATTRIBUTE left_wrist_x REAL
@ATTRIBUTE left_wrist_y REAL
@ATTRIBUTE left_wrist_z REAL
@ATTRIBUTE left_wrist_qw REAL
@ATTRIBUTE left_wrist_qx REAL
@ATTRIBUTE left_wrist_qy REAL
@ATTRIBUTE left_wrist_qz REAL
@ATTRIBUTE mid_spine_x REAL
@ATTRIBUTE mid_spine_y REAL
@ATTRIBUTE mid_spine_z REAL
@ATTRIBUTE mid_spine_qw REAL
@ATTRIBUTE mid_spine_qx REAL
@ATTRIBUTE mid_spine_qy REAL
@ATTRIBUTE mid_spine_qz REAL
@ATTRIBUTE sacrum_x REAL
@ATTRIBUTE sacrum_y REAL
@ATTRIBUTE sacrum_z REAL
@ATTRIBUTE sacrum_qw REAL
@ATTRIBUTE sacrum_qx REAL
@ATTRIBUTE sacrum_qy REAL
@ATTRIBUTE sacrum_qz REAL
@ATTRIBUTE right_hip_x REAL
@ATTRIBUTE right_hip_y REAL
@ATTRIBUTE right_hip_z REAL
@ATTRIBUTE right_hip_qw REAL
@ATTRIBUTE right_hip_qx REAL
@ATTRIBUTE right_hip_qy REAL
@ATTRIBUTE right_hip_qz REAL
@ATTRIBUTE right_knee_x REAL
@ATTRIBUTE right_knee_y REAL
@ATTRIBUTE right_knee_z REAL
@ATTRIBUTE right_knee_qw REAL
@ATTRIBUTE right_knee_qx REAL
@ATTRIBUTE right_knee_qy REAL
@ATTRIBUTE right_knee_qz REAL
@ATTRIBUTE right_ankle_x REAL
@ATTRIBUTE right_ankle_y REAL
@ATTRIBUTE right_ankle_z REAL
@ATTRIBUTE right_ankle_qw REAL
@ATTRIBUTE right_ankle_qx REAL
@ATTRIBUTE right_ankle_qy REAL
@ATTRIBUTE right_ankle_qz REAL
@ATTRIBUTE left_hip_x REAL
@ATTRIBUTE left_hip_y REAL
@ATTRIBUTE left_hip_z REAL
@ATTRIBUTE left_hip_qw REAL
@ATTRIBUTE left_hip_qx REAL
@ATTRIBUTE left_hip_qy REAL
@ATTRIBUTE left_hip_qz REAL
@ATTRIBUTE left_knee_x REAL
@ATTRIBUTE left_knee_y REAL
@ATTRIBUTE left_knee_z REAL
@ATTRIBUTE left_knee_qw REAL
@ATTRIBUTE left_knee_qx REAL
@ATTRIBUTE left_knee_qy REAL
@ATTRIBUTE left_knee_qz REAL
@ATTRIBUTE left_ankle_x REAL
@ATTRIBUTE left_ankle_y REAL
@ATTRIBUTE left_ankle_z REAL
@ATTRIBUTE left_ankle_qw REAL
@ATTRIBUTE left_ankle_qx REAL
@ATTRIBUTE left_ankle_qy REAL
@ATTRIBUTE left_ankle_qz REAL
@ATTRIBUTE class {running,walking,jumping}
@DATA
3566,2.47117,17.2228,9.75459,0.256668,0.671007,0.186476,0.670148,2.8824,21.4776,9.60985,0.999952,0.0040774,-0.00673844,0.00588025,3.09615,25.2729,9.62622,0.985318,-0.148311,-0.0432814,-0.0726563,3.2231,26.9421,9.49307,0.97872,0.200557,-0.0345588,0.0262472,3.21448,15.5934,8.04379,1.0,0.0,0.0,0.0,1.67803,8.76204,8.72068,0.955356,0.100563,-0.00342725,-0.277796,-2.04007,1.94227,9.19972,0.990271,0.13915,0.0,0.0,3.11557,15.3059,11.0953,1.0,0.0,0.0,0.0,6.35175,8.95994,11.197,0.963147,-0.242322,0.0501621,0.105412,7.12742,1.31272,11.3704,0.982888,0.184204,0.0,0.0,2.80068,24.6885,6.44068,1.0,1.00208e-32,9.62767e-17,1.04084e-16,2.50581,19.5658,5.96602,0.72111,-0.144773,0.197881,0.647985,4.70163,16.553,5.54845,0.942109,0.335308,0.0,0.0,2.64976,24.5417,12.8126,1.0,1.00208e-32,9.62767e-17,1.04084e-16,1.93161,19.3018,12.5355,0.757841,-0.138325,-0.280881,-0.572406,3.03928,15.7381,13.0058,0.972346,0.233545,0.0,0.0,walking
3567,2.62993,17.2358,9.8148,0.205784,0.686576,0.127869,0.685504,3.02287,21.4908,9.62748,0.999946,0.00337015,-0.00784408,0.00592509,3.22086,25.2861,9.65133,0.984982,-0.150075,-0.0437613,-0.073301,3.34733,26.9554,9.51964,0.978136,0.20348,-0.0343392,0.025804,3.3603,15.6268,8.07931,1.0,0.0,0.0,0.0,1.79417,8.80082,8.74245,0.9531,0.103425,-0.00868588,-0.284302,-1.98902,2.01445,9.18488,0.989887,0.141858,0.0,0.0,3.27607,15.3001,11.1273,1.0,0.0,0.0,0.0,6.49445,8.94469,11.2033,0.963957,-0.242376,0.0523931,0.0964185,7.16809,1.2882,11.393,0.981891,0.189444,0.0,0.0,2.9316,24.7105,6.46752,1.0,-5.05556e-33,-6.07153e-17,8.32667e-17,2.64483,19.5872,5.9947,0.720279,-0.144292,0.198937,0.648693,4.83653,16.5715,5.57616,0.942592,0.333948,0.0,0.0,2.7835,24.5452,12.839,1.0,-5.05556e-33,-6.07153e-17,8.32667e-17,2.06318,19.3053,12.5677,0.758759,-0.140585,-0.280407,-0.57087,3.16733,15.7406,13.0393,0.972439,0.233157,0.0,0.0,walking
3568,2.77306,17.263,9.80208,0.248807,0.672128,0.188585,0.671398,3.16981,21.52,9.66891,0.999925,0.00258647,-0.00727122,0.00948531,3.35035,25.3155,9.69446,0.984686,-0.149977,-0.0447584,-0.0767942,3.47706,26.9846,9.56041,0.977622,0.20584,-0.0343065,0.0266266,3.50833,15.6113,8.10934,1.0,0.0,0.0,0.0,1.90504,8.79346,8.76782,0.955221,0.109744,-0.0159727,-0.274324,-1.96842,2.05492,9.157,0.989271,0.146091,0.0,0.0,3.42455,15.3642,11.1648,1.0,0.0,0.0,0.0,6.61169,8.99288,11.2269,0.963401,-0.237565,0.0545054,0.111582,7.19967,1.32872,11.3901,0.981296,0.192502,0.0,0.0,3.06479,24.7506,6.52052,1.0,1.15556e-33,-2.08167e-17,-5.55112e-17,2.77993,19.628,6.03858,0.720091,-0.144867,0.201413,0.648008,4.96239,16.6073,5.60843,0.943139,0.332398,0.0,0.0,2.91495,24.5616,12.8913,1.0,1.15556e-33,-2.08167e-17,-5.55112e-17,2.19653,19.3209,12.6299,0.759583,-0.14414,-0.278964,-0.569593,3.29328,15.7537,13.0996,0.972809,0.231607,0.0,0.0,walking
3569,2.92825,17.2869,9.83379,0.26913,0.663936,0.216391,0.663275,3.31684,21.5451,9.7057,0.999908,0.00134376,-0.00740045,0.0112917,3.48317,25.342,9.73785,0.984998,-0.148619,-0.0437684,-0.0759927,3.6083,27.0111,9.60247,0.977611,0.206312,-0.0328667,0.0251339,3.66045,15.6161,8.15853,1.0,0.0,0.0,0.0,2.0537,8.79775,8.80287,0.956552,0.110603,-0.0199518,-0.269029,-1.91633,2.11309,9.14543,0.988205,0.153135,0.0,0.0,3.57923,15.4024,11.2166,1.0,0.0,0.0,0.0,6.7208,9.00839,11.2544,0.963466,-0.233818,0.0577744,0.117155,7.24314,1.33923,11.4051,0.981153,0.193232,0.0,0.0,3.19905,24.777,6.55911,1.0,-1.65389e-32,-9.93127e-17,1.66533e-16,2.92794,19.6534,6.07992,0.723468,-0.141303,0.207835,0.642987,5.08643,16.6214,5.61025,0.944719,0.327882,0.0,0.0,3.04335,24.5835,12.9296,1.0,-1.65389e-32,-9.93127e-17,1.66533e-16,2.34289,19.3414,12.6493,0.761821,-0.142538,-0.284603,-0.564192,3.42619,15.7709,13.1256,0.973331,0.229404,0.0,0.0,walking
3570,3.08285,17.3093,9.86328,0.288073,0.656129,0.238526,0.655449,3.46002,21.5687,9.73639,0.999902,0.000742714,-0.00711374,0.0120591,3.61671,25.3661,9.77483,0.985097,-0.14906,-0.0433532,-0.0740646,3.73975,27.0354,9.63905,0.977526,0.207068,-0.0321719,0.0230508,3.81149,15.6284,8.19664,1.0,0.0,0.0,0.0,2.23208,8.80338,8.83847,0.957341,0.108324,-0.0239246,-0.266818,-1.85875,2.18975,9.13519,0.986408,0.164312,0.0,0.0,3.72875,15.4302,11.2557,1.0,0.0,0.0,0.0,6.80316,9.00349,11.2752,0.964131,-0.229323,0.0615363,0.118637,7.27955,1.33133,11.4255,0.981574,0.191083,0.0,0.0,3.33408,24.8004,6.58986,1.0,-7.79401e-34,-1.60462e-17,4.85723e-17,3.07435,19.6754,6.11872,0.72639,-0.137263,0.212993,0.638867,5.21039,16.6328,5.61574,0.946092,0.323898,0.0,0.0,3.18119,24.6065,12.9604,1.0,-7.79401e-34,-1.60462e-17,4.85723e-17,2.49108,19.3643,12.6562,0.764565,-0.139426,-0.292003,-0.557437,3.56294,15.7922,13.1455,0.973496,0.228706,0.0,0.0,walking
3571,3.23649,17.3393,9.88972,0.312821,0.644236,0.269889,0.643633,3.60491,21.5997,9.7672,0.999879,0.000452597,-0.00717753,0.0137632,3.75228,25.397,9.80884,0.984951,-0.14989,-0.0437411,-0.0741076,3.87349,27.0664,9.67253,0.977314,0.208146,-0.0321558,0.0223228,3.96187,15.6418,8.23855,1.0,0.0,0.0,0.0,2.41107,8.80945,8.872,0.958848,0.106635,-0.0273093,-0.261714,-1.79677,2.2677,9.12256,0.984509,0.175336,0.0,0.0,3.88277,15.4733,11.2995,1.0,0.0,0.0,0.0,6.89804,9.01861,11.3017,0.964462,-0.224584,0.0637764,0.123728,7.30691,1.3424,11.444,0.981604,0.190927,0.0,0.0,3.47462,24.8344,6.62406,1.0,-4.57107e-33,-2.12503e-17,2.15106e-16,3.21941,19.7085,6.16125,0.727412,-0.135012,0.216437,0.637024,5.33356,16.653,5.64458,0.947278,0.320411,0.0,0.0,3.31977,24.6335,12.9944,1.0,-4.57107e-33,-2.12503e-17,2.15106e-16,2.62846,19.392,12.6814,0.764997,-0.140011,-0.293349,-0.555987,3.70152,15.8204,13.1714,0.973348,0.229333,0.0,0.0,walking
3572,3.38679,17.3663,9.91073,0.349582,0.624903,0.312262,0.624325,3.75156,21.6276,9.80172,0.999869,-0.000704643,-0.00727156,0.0144705,3.89251,25.4258,9.8399,0.985183,-0.148633,-0.0422858,-0.0744011,4.00964,27.0953,9.70106,0.977571,0.207103,-0.0305258,0.0230506,4.10618,15.6524,8.27391,1.0,0.0,0.0,0.0,2.6006,8.8093,8.90001,0.960654,0.102272,-0.0301145,-0.256471,-1.7272,2.34475,9.10693,0.982203,0.187823,0.0,0.0,4.02823,15.5106,11.3362,1.0,0.0,0.0,0.0,6.99285,9.03251,11.3315,0.964225,-0.22207,0.0619498,0.130835,7.34183,1.35288,11.4462,0.981617,0.19086,0.0,0.0,3.61391,24.8581,6.65449,1.0,-2.76852e-34,-9.97464e-18,2.77555e-17,3.35475,19.7319,6.19701,0.729228,-0.134488,0.220397,0.633691,5.44353,16.6618,5.66352,0.948349,0.31723,0.0,0.0,3.45537,24.6646,13.0249,1.0,-2.76852e-34,-9.97464e-18,2.77555e-17,2.7756,19.4227,12.6943,0.765994,-0.138414,-0.297977,-0.552544,3.842,15.8495,13.1874,0.973566,0.228406,0.0,0.0,walking
3573,3.536,17.3895,9.93627,0.383069,0.604913,0.349394,0.604369,3.89684,21.6515,9.83463,0.999869,-0.00147393,-0.00677794,0.0146108,4.0271,25.4503,9.8694,0.985257,-0.149023,-0.0413631,-0.0731425,4.13947,27.12,9.73021,0.977531,0.207405,-0.0297775,0.0230024,4.25273,15.665,8.30946,1.0,0.0,0.0,0.0,2.80519,8.80877,8.92895,0.962054,0.0977913,-0.0329099,-0.252598,-1.65162,2.43106,9.08608,0.979376,0.202048,0.0,0.0,4.17508,15.5413,11.3726,1.0,0.0,0.0,0.0,7.07689,9.03488,11.3547,0.964444,-0.217943,0.0601884,0.13684,7.36652,1.35237,11.4369,0.98181,0.189867,0.0,0.0,3.74454,24.875,6.68095,1.0,-4.82988e-33,-4.64039e-17,1.04084e-16,3.48323,19.7482,6.23165,0.730769,-0.134192,0.223333,0.630945,5.54385,16.6619,5.68267,0.949585,0.313509,0.0,0.0,3.5994,24.6944,13.0521,1.0,-4.82988e-33,-4.64039e-17,1.04084e-16,2.92017,19.4531,12.7109,0.766455,-0.138036,-0.301824,-0.549904,3.98287,15.879,13.2055,0.973566,0.228407,0.0,0.0,walking
3574,3.68475,17.4065,9.97223,0.453102,0.554939,0.423498,0.554429,4.04119,21.6688,9.86353,0.999841,-0.00203892,-0.00651683,0.0164765,4.16031,25.4676,9.9124,0.985229,-0.150592,-0.0411979,-0.0703449,4.26937,27.1379,9.77694,0.977362,0.208518,-0.0294397,0.020427,4.39932,15.6676,8.35985,1.0,0.0,0.0,0.0,3.00462,8.80016,8.97625,0.963502,0.0933507,-0.036421,-0.24824,-1.57143,2.50634,9.07992,0.97654,0.215335,0.0,0.0,4.31801,15.5683,11.4237,1.0,0.0,0.0,0.0,7.16651,9.03844,11.3749,0.964163,-0.214531,0.0611581,0.143615,7.37869,1.35307,11.4155,0.981631,0.190788,0.0,0.0,3.8881,24.8967,6.7144,1.0,8.6667e-34,-1.04084e-17,-8.32667e-17,3.6254,19.7684,6.28289,0.731934,-0.131074,0.228772,0.628296,5.65454,16.6637,5.72086,0.950951,0.309341,0.0,0.0,3.73503,24.7066,13.0851,1.0,8.6667e-34,-1.04084e-17,-8.32667e-17,3.04651,19.4658,12.7551,0.76391,-0.142355,-0.295737,-0.555622,4.11982,15.8924,13.2318,0.973418,0.229035,0.0,0.0,walking
3575,3.84041,17.4177,9.99328,0.509957,0.504355,0.481361,0.503846,4.187,21.6809,9.88657,0.999828,-0.00233755,-0.00639226,0.0172274,4.29655,25.4798,9.94241,0.985189,-0.151644,-0.0409731,-0.0687616,4.40332,27.1504,9.8105,0.977173,0.20951,-0.0293055,0.0194871,4.55658,15.6714,8.38959,1.0,0.0,0.0,0.0,3.22455,8.79248,9.01611,0.964359,0.0884118,-0.0386215,-0.24638,-1.46863,2.58496,9.07944,0.973373,0.229228,0.0,0.0,4.46807,15.5846,11.4537,1.0,0.0,0.0,0.0,7.27547,9.03724,11.3777,0.963915,-0.21184,0.060312,0.149516,7.40502,1.34992,11.368,0.98121,0.192945,0.0,0.0,4.03607,24.9102,6.73872,1.0,-7.22224e-34,-2.08167e-17,3.46944e-17,3.76261,19.7824,6.30828,0.732742,-0.131262,0.231789,0.626206,5.76037,16.6584,5.74043,0.952117,0.305733,0.0,0.0,3.86877,24.7166,13.1089,1.0,-7.22224e-34,-2.08167e-17,3.46944e-17,3.18129,19.4753,12.7836,0.762548,-0.144435,-0.292722,-0.558546,4.25538,15.9008,13.25,0.973595,0.228282,0.0,0.0,walking
3576,4.01106,17.4525,9.9928,0.469845,0.542229,0.437922,0.541717,4.33867,21.7176,9.90609,0.999856,-0.00180887,-0.00598779,0.0158065,4.44181,25.5165,9.95848,0.985124,-0.151287,-0.0418203,-0.0699611,4.54494,27.1876,9.82853,0.977162,0.209241,-0.0306349,0.02082,4.73468,15.718,8.37974,1.0,0.0,0.0,0.0,3.4747,8.82778,9.03121,0.963709,0.0849436,-0.0386478,-0.250111,-1.32082,2.69887,9.08285,0.970144,0.242528,0.0,0.0,4.64411,15.6133,11.4432,1.0,0.0,0.0,0.0,7.39791,9.04307,11.3832,0.965859,-0.206239,0.0609068,0.144474,7.41847,1.35473,11.4084,0.980621,0.195917,0.0,0.0,4.17491,24.9476,6.75968,1.0,-5.18196e-33,-3.55619e-17,1.45717e-16,3.88714,19.8221,6.31235,0.731674,-0.135622,0.229856,0.627237,5.85605,16.679,5.74918,0.953179,0.302407,0.0,0.0,4.02105,24.7515,13.1302,1.0,-5.18196e-33,-3.55619e-17,1.45717e-16,3.34718,19.5098,12.785,0.765299,-0.141369,-0.299351,-0.552016,4.41107,15.9335,13.2613,0.97385,0.227193,0.0,0.0,walking
3577,4.14681,17.4693,10.0298,0.323103,0.637394,0.289496,0.636808,4.48077,21.7337,9.92457,0.999843,-0.00305651,-0.00746935,0.0157622,4.57467,25.5324,9.97981,0.984904,-0.151718,-0.0432399,-0.0712496,4.67187,27.2038,9.84987,0.977175,0.209004,-0.0318498,0.0207714,4.85261,15.7466,8.39628,1.0,0.0,0.0,0.0,3.6967,8.8354,9.01739,0.964752,0.0759245,-0.0376238,-0.249145,-1.17601,2.76768,9.0688,0.966817,0.255469,0.0,0.0,4.78719,15.6164,11.4594,1.0,0.0,0.0,0.0,7.50589,9.03183,11.3765,0.966346,-0.20585,0.0549846,0.144143,7.43819,1.34372,11.3674,0.980017,0.198915,0.0,0.0,4.30454,24.9707,6.786,1.0,3.32523e-33,-3.68628e-17,-9.02056e-17,4.01225,19.8458,6.33375,0.731414,-0.136239,0.231113,0.626944,5.94747,16.6831,5.76358,0.954604,0.297876,0.0,0.0,4.16341,24.7595,13.1563,1.0,3.32523e-33,-3.68628e-17,-9.02056e-17,3.50486,19.5167,12.7983,0.767729,-0.139439,-0.303449,-0.54687,4.56184,15.9391,13.2799,0.974156,0.225876,0.0,0.0,walking
3578,4.29137,17.4947,10.0926,0.245279,0.669114,0.21254,0.668544,4.62816,21.758,9.95168,0.999808,-0.00379162,-0.00861818,0.0171608,4.7152,25.5568,10.0114,0.984921,-0.151167,-0.0437127,-0.0718903,4.80688,27.2284,9.8792,0.977433,0.207874,-0.0318577,0.0199504,4.98843,15.7739,8.45333,1.0,0.0,0.0,0.0,3.93416,8.84373,9.04313,0.966015,0.0691251,-0.0397716,-0.245877,-1.03193,2.85199,9.05463,0.962873,0.269956,0.0,0.0,4.94013,15.6404,11.5166,1.0,0.0,0.0,0.0,7.59829,9.03201,11.3831,0.967147,-0.200886,0.0571324,0.144937,7.43702,1.34536,11.3513,0.979703,0.200456,0.0,0.0,4.44534,25.0002,6.81881,1.0,-4.33335e-34,-1.04084e-17,4.16334e-17,4.15549,19.8746,6.37227,0.732303,-0.134572,0.23475,0.624912,6.05044,16.6896,5.79137,0.956425,0.291979,0.0,0.0,4.3033,24.7773,13.1887,1.0,-4.33335e-34,-1.04084e-17,4.16334e-17,3.64138,19.5347,12.8346,0.768143,-0.141552,-0.302909,-0.546046,4.69468,15.9559,13.3158,0.974235,0.225533,0.0,0.0,walking
3579,4.48073,17.5197,10.1141,0.390023,0.599038,0.361497,0.598628,4.78206,21.7856,9.98249,0.999814,-0.00211113,-0.00659414,0.017994,4.86517,25.585,10.0439,0.985134,-0.150608,-0.0432892,-0.0703793,4.95288,27.2566,9.91004,0.977686,0.206879,-0.0314547,0.0184915,5.19833,15.7871,8.49628,1.0,0.0,0.0,0.0,4.21554,8.84868,9.112,0.966741,0.0670134,-0.0420654,-0.243212,-0.866453,2.95507,9.06802,0.958564,0.284877,0.0,0.0,5.13109,15.6833,11.5604,1.0,0.0,0.0,0.0,7.69993,9.04009,11.406,0.96834,-0.189986,0.0640829,0.148716,7.43929,1.35615,11.3781,0.979742,0.200262,0.0,0.0,4.58764,25.0246,6.847,1.0,-5.62433e-33,-1.15793e-16,4.85723e-17,4.28846,19.9,6.39569,0.730728,-0.138297,0.232301,0.626855,6.15247,16.6941,5.82947,0.957661,0.287899,0.0,0.0,4.45927,24.8074,13.2174,1.0,-5.62433e-33,-1.15793e-16,4.85723e-17,3.74917,19.5621,13.0408,0.76238,-0.160593,-0.275329,-0.563187,4.83257,15.9942,13.5356,0.973766,0.227553,0.0,0.0,walking
3580,4.61129,17.529,10.1402,0.530834,0.478757,0.510045,0.478395,4.91848,21.7949,10.0173,0.999775,-0.00335804,-0.00655276,0.0198956,4.99889,25.5945,10.0799,0.985199,-0.150785,-0.0422379,-0.069733,5.08249,27.2664,9.9461,0.977887,0.206079,-0.0303371,0.0186505,5.31792,15.7692,8.54711,1.0,0.0,0.0,0.0,4.47246,8.80959,9.12665,0.970704,0.0527896,-0.0405654,-0.230873,-0.691685,2.98798,9.0661,0.953727,0.300673,0.0,0.0,5.25051,15.7093,11.6124,1.0,0.0,0.0,0.0,7.762,9.04535,11.4161,0.966865,-0.188179,0.0637916,0.160286,7.44695,1.36396,11.3227,0.979906,0.199461,0.0,0.0,4.72628,25.0321,6.87978,1.0,3.91205e-33,2.16841e-17,1.80411e-16,4.40923,19.9097,6.41572,0.729085,-0.14292,0.229641,0.628708,6.24589,16.685,5.86729,0.95852,0.285025,0.0,0.0,4.58942,24.8184,13.2501,1.0,3.91205e-33,2.16841e-17,1.80411e-16,3.93667,19.5719,12.9385,0.767179,-0.144256,-0.297265,-0.549782,4.99655,15.9954,13.4226,0.974576,0.224057,0.0,0.0,walking
3581,4.7641,17.5719,10.1485,0.677159,0.23122,0.659286,0.230944,5.06863,21.8385,10.0479,0.99976,-0.00296509,-0.00548705,0.0210055,5.14685,25.6386,10.1138,0.985419,-0.149936,-0.0415008,-0.0688924,5.22747,27.3108,9.98287,0.978105,0.205078,-0.0300042,0.0188205,5.48069,15.7962,8.57761,1.0,0.0,0.0,0.0,4.7614,8.8216,9.14679,0.972938,0.0449145,-0.0399064,-0.223119,-0.490742,3.07965,9.05726,0.948579,0.316539,0.0,0.0,5.40704,15.772,11.6432,1.0,0.0,0.0,0.0,7.82354,9.07321,11.4404,0.968055,-0.17737,0.0743688,0.160868,7.42185,1.39537,11.4082,0.980151,0.198254,0.0,0.0,4.86762,25.0751,6.91037,1.0,-3.73149e-34,5.37764e-17,-6.9389e-18,4.54167,19.9541,6.4375,0.728706,-0.145306,0.229045,0.628817,6.34368,16.7099,5.88935,0.959805,0.280667,0.0,0.0,4.73984,24.8617,13.2809,1.0,-3.73149e-34,5.37764e-17,-6.9389e-18,4.11122,19.6145,12.9336,0.768547,-0.139637,-0.303531,-0.545625,5.16923,16.037,13.4133,0.97483,0.222951,0.0,0.0,walking
3582,4.90506,17.5926,10.1785,0.597471,0.389992,0.582253,0.389764,5.21368,21.8587,10.0645,0.999754,-0.00372026,-0.00588234,0.021067,5.28475,25.6591,10.1301,0.985468,-0.148975,-0.0421341,-0.069889,5.36235,27.3318,10.0037,0.97808,0.204845,-0.031361,0.0203657,5.61418,15.8235,8.59689,1.0,0.0,0.0,0.0,5.04594,8.83284,9.14013,0.973711,0.0349303,-0.0417554,-0.221186,-0.282953,3.16239,9.03078,0.942948,0.332939,0.0,0.0,5.55858,15.7879,11.6628,1.0,0.0,0.0,0.0,7.89597,9.06184,11.4357,0.969323,-0.171168,0.0744199,0.159928,7.42115,1.38818,11.4022,0.980351,0.197262,0.0,0.0,4.9913,25.0976,6.93071,1.0,6.8521e-33,-4.29344e-17,-1.59595e-16,4.66187,19.9763,6.46321,0.72893,-0.145363,0.231372,0.627692,6.42079,16.7101,5.90535,0.961456,0.274959,0.0,0.0,4.88952,24.8781,13.3015,1.0,6.8521e-33,-4.29344e-17,-1.59595e-16,4.2544,19.6297,12.9859,0.768543,-0.143597,-0.299939,-0.546587,5.31782,16.0541,13.4684,0.974801,0.223077,0.0,0.0,walking
3583,5.04369,17.5845,10.2095,0.35327,0.616887,0.338178,0.616674,5.35369,21.8501,10.0788,0.999748,-0.00403207,-0.00743345,0.0208059,5.41413,25.6497,10.1386,0.985019,-0.1504,-0.043515,-0.0722729,5.48861,27.3227,10.0131,0.977691,0.206282,-0.0327259,0.022284,5.74427,15.8276,8.6106,1.0,0.0,0.0,0.0,5.3415,8.82358,9.12932,0.974005,0.0244773,-0.0437472,-0.22091,-0.0553446,3.21791,9.01254,0.936955,0.34945,0.0,0.0,5.71146,15.7709,11.6765,1.0,0.0,0.0,0.0,7.99548,9.02744,11.4241,0.969985,-0.168135,0.0629698,0.163995,7.46963,1.35783,11.3134,0.980515,0.196442,0.0,0.0,5.12401,25.0918,6.94849,1.0,-2.08722e-32,-8.84707e-17,2.35922e-16,4.78646,19.9706,6.48627,0.728749,-0.145651,0.233275,0.627132,6.51004,16.6857,5.92791,0.962673,0.270668,0.0,0.0,5.02761,24.8658,13.3191,1.0,-2.08722e-32,-8.84707e-17,2.35922e-16,4.38786,19.6172,13.0146,0.769019,-0.145514,-0.299129,-0.545855,5.45282,16.0429,13.5028,0.974695,0.223538,0.0,0.0,walking
3584,5.19315,17.618,10.2618,0.40705,0.58149,0.397715,0.581379,5.50154,21.8828,10.1079,0.999711,-0.00354216,-0.00833263,0.0222737,5.55956,25.6828,10.1708,0.985228,-0.150448,-0.0423643,-0.0699681,5.63114,27.356,10.0469,0.977879,0.205615,-0.0318949,0.0214183,5.89664,15.8518,8.67444,1.0,0.0,0.0,0.0,5.64155,8.8378,9.14978,0.975981,0.015706,-0.0438281,-0.212822,0.163005,3.31265,9.00369,0.930629,0.365965,0.0,0.0,5.87321,15.8188,11.7407,1.0,0.0,0.0,0.0,8.05311,9.04237,11.4519,0.970847,-0.157131,0.0691852,0.167268,7.44247,1.37888,11.3536,0.980894,0.194542,0.0,0.0,5.27642,25.1197,6.97235,1.0,4.64631e-33,8.37004e-17,5.55112e-17,4.92634,20.0002,6.49998,0.727238,-0.149861,0.23043,0.628943,6.6234,16.6984,5.96047,0.963549,0.267532,0.0,0.0,5.16672,24.903,13.3431,1.0,4.64631e-33,8.37004e-17,5.55112e-17,4.53714,19.6546,13.0168,0.768269,-0.143613,-0.301131,-0.546314,5.60727,16.0809,13.4981,0.974638,0.223789,0.0,0.0,walking
