@RELATION locomotion_low
@ATTRIBUTE UNIQUE_ID NUMERIC
@ATTRIBUTE atlas_rx REAL
@ATTRIBUTE atlas_ry REAL
@ATTRIBUTE atlas_rz REAL
@ATTRIBUTE atlas_vqw REAL
@ATTRIBUTE atlas_vqx REAL
@ATTRIBUTE atlas_vqy REAL
@ATTRIBUTE atlas_vqz REAL
@ATTRIBUTE upper_spine_rx REAL
@ATTRIBUTE upper_spine_ry REAL
@ATTRIBUTE upper_spine_rz REAL
@ATTRIBUTE upper_spine_vqw REAL
@ATTRIBUTE upper_spine_vqx REAL
@ATTRIBUTE upper_spine_vqy REAL
@ATTRIBUTE upper_spine_vqz REAL
@ATTRIBUTE right_shoulder_rx REAL
@ATTRIBUTE right_shoulder_ry REAL
@ATTRIBUTE right_shoulder_rz REAL
@ATTRIBUTE right_shoulder_vqw REAL
@ATTRIBUTE right_shoulder_vqx REAL
@ATTRIBUTE right_shoulder_vqy REAL
@ATTRIBUTE right_shoulder_vqz REAL
@ATTRIBUTE right_elbow_rx REAL
@ATTRIBUTE right_elbow_ry REAL
@ATTRIBUTE right_elbow_rz REAL
@ATTRIBUTE right_elbow_vqw REAL
@ATTRIBUTE right_elbow_vqx REAL
@ATTRIBUTE right_elbow_vqy REAL
@ATTRIBUTE right_elbow_vqz REAL
@ATTRIBUTE right_wrist_rx REAL
@ATTRIBUTE right_wrist_ry REAL
@ATTRIBUTE right_wrist_rz REAL
@ATTRIBUTE right_wrist_vqw REAL
@ATTRIBUTE right_wrist_vqx REAL
@ATTRIBUTE right_wrist_vqy REAL
@ATTRIBUTE right_wrist_vqz REAL
@ATTRIBUTE left_shoulder_rx REAL
@ATTRIBUTE left_shoulder_ry REAL
@ATTRIBUTE left_shoulder_rz REAL
@ATTRIBUTE left_shoulder_vqw REAL
@ATTRIBUTE left_shoulder_vqx REAL
@ATTRIBUTE left_shoulder_vqy REAL
@ATTRIBUTE left_shoulder_vqz REAL
@ATTRIBUTE left_elbow_rx REAL
@ATTRIBUTE left_elbow_ry REAL
@ATTRIBUTE left_elbow_rz REAL
@ATTRIBUTE left_elbow_vqw REAL
@ATTRIBUTE left_elbow_vqx REAL
@ATTRIBUTE left_elbow_vqy REAL
@ATTRIBUTE left_elbow_vqz REAL
@ATTRIBUTE left_wrist_rx REAL
@ATTRIBUTE left_wrist_ry REAL
@ATTRIBUTE left_wrist_rz REAL
@ATTRIBUTE left_wrist_vqw REAL
@ATTRIBUTE left_wrist_vqx REAL
@ATTRIBUTE left_wrist_vqy REAL
@ATTRIBUTE left_wrist_vqz REAL
@ATTRIBUTE mid_spine_rx REAL
@ATTRIBUTE mid_spine_ry REAL
@ATTRIBUTE mid_spine_rz REAL
@ATTRIBUTE mid_spine_vqw REAL
@ATTRIBUTE mid_spine_vqx REAL
@ATTRIBUTE mid_spine_vqy REAL
@ATTRIBUTE mid_spine_vqz REAL
@ATTRIBUTE sacrum_rx REAL
@ATTRIBUTE sacrum_ry REAL
@ATTRIBUTE sacrum_rz REAL
@ATTRIBUTE sacrum_vqw REAL
@ATTRIBUTE sacrum_vqx REAL
@ATTRIBUTE sacrum_vqy REAL
@ATTRIBUTE sacrum_vqz REAL
@ATTRIBUTE right_hip_rx REAL
@ATTRIBUTE right_hip_ry REAL
@ATTRIBUTE right_hip_rz REAL
@ATTRIBUTE right_hip_vqw REAL
@ATTRIBUTE right_hip_vqx REAL
@ATTRIBUTE right_hip_vqy REAL
@ATTRIBUTE right_hip_vqz REAL
@ATTRIBUTE right_knee_rx REAL
@ATTRIBUTE right_knee_ry REAL
@ATTRIBUTE right_knee_rz REAL
@ATTRIBUTE right_knee_vqw REAL
@ATTRIBUTE right_knee_vqx REAL
@ATTRIBUTE right_knee_vqy REAL
@ATTRIBUTE right_knee_vqz REAL
@ATTRIBUTE right_ankle_rx REAL
@ATTRIBUTE right_ankle_ry REAL
@ATTRIBUTE right_ankle_rz REAL
@ATTRIBUTE right_ankle_vqw REAL
@ATTRIBUTE right_ankle_vqx REAL
@ATTRIBUTE right_ankle_vqy REAL
@ATTRIBUTE right_ankle_vqz REAL
@ATTRIBUTE left_hip_rx REAL
@ATTRIBUTE left_hip_ry REAL
@ATTRIBUTE left_hip_rz REAL
@ATTRIBUTE left_hip_vqw REAL
@ATTRIBUTE left_hip_vqx REAL
@ATTRIBUTE left_hip_vqy REAL
@ATTRIBUTE left_hip_vqz REAL
@ATTRIBUTE left_knee_rx REAL
@ATTRIBUTE left_knee_ry REAL
@ATTRIBUTE left_knee_rz REAL
@ATTRIBUTE left_knee_vqw REAL
@ATTRIBUTE left_knee_vqx REAL
@ATTRIBUTE left_knee_vqy REAL
@ATTRIBUTE left_knee_vqz REAL
@ATTRIBUTE left_ankle_rx REAL
@ATTRIBUTE left_ankle_ry REAL
@ATTRIBUTE left_ankle_rz REAL
@ATTRIBUTE left_ankle_vqw REAL
@ATTRIBUTE left_ankle_vqx REAL
@ATTRIBUTE left_ankle_vqy REAL
@ATTRIBUTE left_ankle_vqz REAL
@ATTRIBUTE class {running,walking,jumping}
@DATA
3329,-0.012043,-0.0699462,-0.0148819,0.0,-0.094615,-0.411222,-0.449414,0.00370549,0.0180139,0.0460376,0.0,-0.032595,0.253543,-0.0227335,-0.297264,-0.0596417,-0.158968,0.0,0.0942385,0.0712075,0.0696505,0.384496,-0.0616866,0.0904922,0.0,0.17174,0.112207,-0.107534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.389301,0.0192939,-0.314857,0.0,-1.6012,0.212445,0.374087,1.11035,0.0,0.0,0.0,-0.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.114797,0.0298106,0.478643,0.0,1.00977,0.128274,0.54213,0.342491,0.0,0.0,0.0,0.260325,0.0,0.0,0.0,-1.18395e-16,-9.71445e-17,0.0,-2.57864e-32,-4.11997e-17,2.63678e-16,-0.528515,0.205813,1.47651,0.0,-0.406094,0.261085,-0.375429,0.429236,0.0,0.0,0.0,-0.537218,0.0,0.0,0.0,-1.18395e-16,-9.71445e-17,0.0,-2.57864e-32,-4.11997e-17,2.63678e-16,-0.533465,-0.2644,-1.35734,0.0,0.758203,0.275323,-0.860368,0.480023,0.0,0.0,0.0,0.356469,0.0,0.0,walking
3330,-0.0109456,-0.0715887,-0.0178614,0.0,0.156961,-0.201189,-0.35435,0.00506889,0.0201406,0.0453555,0.0,0.162046,0.255559,-0.0807135,-0.300663,-0.060639,-0.157342,0.0,-0.419506,-0.0569932,0.221391,0.384997,-0.0623678,0.0871293,0.0,0.0851198,0.0754015,-0.404009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.404756,0.0174137,-0.312904,0.0,-1.85029,-0.117473,0.303349,1.1025,0.0,0.0,0.0,-0.942073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.109893,0.0271318,0.481517,0.0,0.598302,-0.280765,0.378671,0.347242,0.0,0.0,0.0,0.570099,0.0,0.0,0.0,-2.28984e-16,-4.44089e-16,0.0,6.02605e-32,-1.10589e-16,-3.46944e-16,-0.5267,0.206354,1.47754,0.0,0.243101,0.116998,0.0718157,0.42394,0.0,0.0,0.0,-0.635427,0.0,0.0,0.0,-2.28984e-16,-4.44089e-16,0.0,6.02605e-32,-1.10589e-16,-3.46944e-16,-0.52326,-0.259126,-1.36239,0.0,1.38129,0.251781,-0.824197,0.486512,0.0,0.0,0.0,0.778697,0.0,0.0,walking
3331,-0.00986692,-0.0712915,-0.0202641,0.0,0.150027,0.0326706,-0.287955,0.00638188,0.0210045,0.0453517,0.0,0.15755,0.103673,0.000133136,-0.303558,-0.0616763,-0.157387,0.0,-0.347129,-0.120433,0.0319047,0.38465,-0.0633799,0.0866093,0.0,-0.0377624,-0.0891957,-0.103307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.419705,0.0139006,-0.310684,0.0,-1.78967,-0.279527,0.412969,1.09156,0.0,0.0,0.0,-1.31276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.105094,0.0272374,0.484362,0.0,0.585196,0.0492103,0.337935,0.35168,0.0,0.0,0.0,0.532598,0.0,0.0,0.0,-5.20417e-17,9.71445e-17,0.0,-7.60501e-32,1.76942e-16,5.41233e-16,-0.527178,0.206729,1.47886,0.0,-0.024873,0.116957,0.111463,0.423391,0.0,0.0,0.0,-0.0659752,0.0,0.0,0.0,-5.20417e-17,9.71445e-17,0.0,-7.60501e-32,1.76942e-16,5.41233e-16,-0.513411,-0.255745,-1.36671,0.0,1.3139,0.103926,-0.636603,0.490445,0.0,0.0,0.0,0.471865,0.0,0.0,walking
3332,-0.00948878,-0.0726724,-0.0234122,0.0,0.0725461,-0.169348,-0.375167,0.00704527,0.0228109,0.0447204,0.0,0.0779463,0.217273,-0.0742787,-0.304256,-0.0623706,-0.155921,0.0,-0.0946756,-0.0269613,0.192442,0.382904,-0.064891,0.0875386,0.0,-0.216584,-0.209807,0.0352855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.432093,0.0112802,-0.3076,0.0,-1.48195,-0.133479,0.4669,1.07706,0.0,0.0,0.0,-1.74045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10009,0.029739,0.488491,0.0,0.614493,0.349339,0.461984,0.356292,0.0,0.0,0.0,0.553337,0.0,0.0,0.0,-1.97758e-16,-4.16334e-16,0.0,6.41334e-32,-1.45716e-16,-5.13479e-16,-0.528788,0.201521,1.48037,0.0,-0.156341,-0.450394,0.468268,0.423373,0.0,0.0,0.0,-1.74344e-05,0.0,0.0,0.0,-1.97758e-16,-4.16334e-16,0.0,6.41334e-32,-1.45716e-16,-5.13479e-16,-0.505398,-0.252931,-1.37105,0.0,1.09244,0.049208,-0.604236,0.492478,0.0,0.0,0.0,0.243995,0.0,0.0,walking
3333,-0.00862439,-0.0758885,-0.0280317,0.0,0.144866,-0.390922,-0.549298,0.00561746,0.0257838,0.0443916,0.0,-0.172295,0.356981,-0.0371867,-0.300294,-0.0625385,-0.155964,0.0,0.475737,-0.0207558,0.00112083,0.382634,-0.0657932,0.088753,0.0,-0.0419827,-0.154735,0.0944598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.443186,0.00957345,-0.303193,0.0,-1.32567,0.038599,0.565772,1.05857,0.0,0.0,0.0,-2.21856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0955264,0.032032,0.494164,0.0,0.5687,0.340285,0.650237,0.361301,0.0,0.0,0.0,0.601094,0.0,0.0,0.0,-1.28369e-16,-1.38778e-16,0.0,-4.52594e-32,6.93885e-17,2.77556e-16,-0.533511,0.200315,1.48032,0.0,-0.567985,-0.127886,0.0680406,0.423497,0.0,0.0,0.0,0.0148702,0.0,0.0,0.0,-1.28369e-16,-1.38778e-16,0.0,-4.52594e-32,6.93885e-17,2.77556e-16,-0.502245,-0.246088,-1.37495,0.0,0.494186,0.49989,-0.79424,0.499564,0.0,0.0,0.0,0.850326,0.0,0.0,walking
3334,-0.00694163,-0.0761754,-0.0317303,0.0,0.235643,-0.0378758,-0.44226,0.00445534,0.0271092,0.0447614,0.0,-0.138282,0.158823,0.0451651,-0.29872,-0.063645,-0.15808,0.0,0.204929,-0.20165,-0.202978,0.381428,-0.0670116,0.0893619,0.0,-0.149565,-0.162851,0.0131493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.454744,0.00342453,-0.299809,0.0,-1.38427,-0.488484,0.686121,1.03645,0.0,0.0,0.0,-2.65507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0918692,0.0301408,0.498459,0.0,0.45488,-0.177753,0.534143,0.365409,0.0,0.0,0.0,0.493026,0.0,0.0,0.0,-9.80119e-17,4.57967e-16,0.0,-6.7546e-32,3.03576e-17,5.96745e-16,-0.536151,0.199816,1.48136,0.0,-0.292082,0.01082,0.135764,0.423125,0.0,0.0,0.0,-0.0446141,0.0,0.0,0.0,-9.80119e-17,4.57967e-16,0.0,-6.7546e-32,3.03576e-17,5.96745e-16,-0.499098,-0.232584,-1.37963,0.0,0.510722,1.1597,-1.25635,0.508282,0.0,0.0,0.0,1.04615,0.0,0.0,walking
3335,-0.00578966,-0.076681,-0.0330185,0.0,0.15004,-0.0616549,-0.153747,0.0051572,0.0275327,0.0455271,0.0,0.0867339,0.0503894,0.0920893,-0.306923,-0.0644807,-0.157595,0.0,-0.988093,-0.0783947,0.0853456,0.383414,-0.0667047,0.0859276,0.0,0.265878,0.187603,-0.36775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46498,-0.00208937,-0.298731,0.0,-1.22827,-0.535488,0.409652,1.01163,0.0,0.0,0.0,-2.97801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0874087,0.0302172,0.500175,0.0,0.541475,0.0275595,0.204147,0.368559,0.0,0.0,0.0,0.378031,0.0,0.0,0.0,2.68882e-16,5.82867e-16,0.0,1.06708e-32,3.66894e-16,1.24899e-16,-0.53553,0.201587,1.48368,0.0,0.130091,0.322142,0.126146,0.419125,0.0,0.0,0.0,-0.480037,0.0,0.0,0.0,2.68882e-16,5.82867e-16,0.0,1.06708e-32,3.66894e-16,1.24899e-16,-0.491698,-0.21833,-1.3846,0.0,1.02126,1.22866,-1.32429,0.517869,0.0,0.0,0.0,1.15044,0.0,0.0,walking
3336,-0.00196868,-0.0776235,-0.0346671,0.0,0.473766,-0.113864,-0.196809,0.00409603,0.0281232,0.0459491,0.0,-0.125932,0.0706183,0.05095,-0.312576,-0.0638223,-0.152214,0.0,-0.719766,0.271672,0.589669,0.38725,-0.0650678,0.078748,0.0,0.517065,0.505155,-0.722813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.475749,-0.00530378,-0.297673,0.0,-1.29271,-0.286319,0.287954,0.984464,0.0,0.0,0.0,-3.25993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0853494,0.0287133,0.501737,0.0,0.252641,-0.163638,0.202231,0.37163,0.0,0.0,0.0,0.36841,0.0,0.0,0.0,8.06646e-17,2.22044e-16,0.0,-6.30621e-32,-1.88217e-16,-3.60822e-16,-0.539186,0.207024,1.48346,0.0,-0.444046,0.547447,-0.355777,0.417591,0.0,0.0,0.0,-0.184096,0.0,0.0,0.0,8.06646e-17,2.22044e-16,0.0,-6.30621e-32,-1.88217e-16,-3.60822e-16,-0.486933,-0.204451,-1.38883,0.0,0.678237,1.23682,-1.22075,0.529774,0.0,0.0,0.0,1.42859,0.0,0.0,walking
3337,0.00231213,-0.0786615,-0.0372455,0.0,0.537849,-0.124502,-0.308483,0.00166481,0.0300959,0.0459269,0.0,-0.291824,0.236737,-0.00197616,-0.309243,-0.0633436,-0.151683,0.0,0.395983,0.0741472,0.0429593,0.387756,-0.0645409,0.0774469,0.0,0.070859,0.117418,-0.120363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.484638,-0.00827593,-0.295837,0.0,-1.06817,-0.214544,0.360169,0.954287,0.0,0.0,0.0,-3.62121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0827595,0.0238916,0.50418,0.0,0.318498,-0.551946,0.340659,0.374188,0.0,0.0,0.0,0.307038,0.0,0.0,0.0,-5.20417e-18,-3.19189e-16,0.0,-2.04209e-32,-8.58688e-17,-5.41234e-16,-0.545853,0.2099,1.48229,0.0,-0.829273,0.224305,-0.296467,0.419726,0.0,0.0,0.0,0.256144,0.0,0.0,0.0,-5.20417e-18,-3.19189e-16,0.0,-2.04209e-32,-8.58688e-17,-5.41234e-16,-0.484172,-0.19728,-1.39021,0.0,0.364545,0.684972,-0.545948,0.538315,0.0,0.0,0.0,1.025,0.0,0.0,walking
3338,0.00249999,-0.0800598,-0.0388241,0.0,0.037562,-0.167346,-0.189243,0.00242229,0.0320458,0.0451552,0.0,0.0880209,0.234174,-0.0920903,-0.304893,-0.0632211,-0.154788,0.0,0.54548,-0.0983704,-0.358859,0.381491,-0.0651709,0.0831703,0.0,-0.796404,-0.327241,0.606931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.487277,-0.0124699,-0.294664,0.0,-0.318125,-0.379277,0.359495,0.920967,0.0,0.0,0.0,-3.99841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0737367,0.0213314,0.505718,0.0,1.08691,-0.291868,0.207925,0.374569,0.0,0.0,0.0,0.0456583,0.0,0.0,0.0,-1.51788e-16,-8.04911e-16,0.0,3.81273e-32,-1.46584e-16,-4.85722e-16,-0.546039,0.211054,1.48185,0.0,-0.0330055,0.0920391,-0.115132,0.415472,0.0,0.0,0.0,-0.5104,0.0,0.0,0.0,-1.51788e-16,-8.04911e-16,0.0,3.81273e-32,-1.46584e-16,-4.85722e-16,-0.475052,-0.19073,-1.39381,0.0,1.17761,0.501703,-0.738837,0.540808,0.0,0.0,0.0,0.299077,0.0,0.0,walking
3339,0.00284241,-0.080366,-0.0407852,0.0,0.0599459,-0.036109,-0.234666,0.00356855,0.0322855,0.0449098,0.0,0.136604,0.0288433,-0.0293471,-0.306761,-0.0634441,-0.155053,0.0,-0.222085,-0.0350791,-0.0221976,0.37937,-0.0654336,0.084234,0.0,-0.262807,-0.0765567,0.10655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.491132,-0.0165514,-0.292503,0.0,-0.466419,-0.310501,0.459012,0.88477,0.0,0.0,0.0,-4.34355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0657774,0.0228512,0.508533,0.0,0.962569,0.205478,0.324216,0.374069,0.0,0.0,0.0,-0.0599027,0.0,0.0,0.0,4.59702e-17,-6.93889e-17,0.0,-3.89158e-32,1.97759e-16,7.35522e-16,-0.544056,0.216489,1.48054,0.0,0.204467,0.477788,-0.469929,0.4097,0.0,0.0,0.0,-0.692615,0.0,0.0,0.0,4.59702e-17,-6.93889e-17,0.0,-3.89158e-32,1.97759e-16,7.35522e-16,-0.465588,-0.180542,-1.39886,0.0,1.24742,0.820374,-1.08392,0.543989,0.0,0.0,0.0,0.381804,0.0,0.0,walking
3340,0.00745942,-0.0828414,-0.0450724,0.0,0.595976,-0.294403,-0.51428,0.0034358,0.0343048,0.0456138,0.0,-0.0131174,0.242025,0.0852891,-0.310543,-0.065413,-0.154093,0.0,-0.461264,-0.190202,0.181236,0.381356,-0.0674821,0.0815421,0.0,0.259796,-0.108594,-0.390532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.497429,-0.0189897,-0.287878,0.0,-0.765512,0.00568004,0.627323,0.846439,0.0,0.0,0.0,-4.59972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0631144,0.0247762,0.513607,0.0,0.33406,0.269709,0.592525,0.373197,0.0,0.0,0.0,-0.104721,0.0,0.0,0.0,-2.12504e-16,-4.02455e-16,0.0,2.77335e-32,-2.58475e-16,-3.33067e-16,-0.542743,0.218849,1.48208,0.0,0.1974,0.335632,0.00798762,0.406648,0.0,0.0,0.0,-0.366315,0.0,0.0,0.0,-2.12504e-16,-4.02455e-16,0.0,2.77335e-32,-2.58475e-16,-3.33067e-16,-0.459646,-0.172767,-1.40076,0.0,0.753082,0.73451,-0.617684,0.549313,0.0,0.0,0.0,0.638796,0.0,0.0,walking
3341,0.00949175,-0.087525,-0.0452841,0.0,0.246041,-0.561796,-0.0300753,0.00401391,0.0376241,0.0447642,0.0,0.0657067,0.398689,-0.100405,-0.312234,-0.0669143,-0.152464,0.0,-0.215879,-0.11172,0.240916,0.381056,-0.0697362,0.0809231,0.0,-0.0309268,-0.223501,-0.169426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49645,-0.0222582,-0.287951,0.0,0.11767,-0.34897,0.179254,0.806203,0.0,0.0,0.0,-4.82842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0564375,0.0256171,0.51302,0.0,0.799457,0.0965261,-0.0762443,0.371382,0.0,0.0,0.0,-0.217813,0.0,0.0,0.0,5.26489e-16,1.66533e-16,0.0,8.93269e-32,7.38993e-16,5.68989e-16,-0.542766,0.21656,1.48472,0.0,0.0657606,-0.0752056,0.406911,0.403428,0.0,0.0,0.0,-0.386421,0.0,0.0,0.0,5.26489e-16,1.66533e-16,0.0,8.93269e-32,7.38993e-16,5.68989e-16,-0.455686,-0.167784,-1.40239,0.0,0.508437,0.451123,-0.437557,0.556102,0.0,0.0,0.0,0.814728,0.0,0.0,walking
3342,0.010147,-0.0892239,-0.0440806,0.0,0.0658844,-0.205271,0.141858,0.00314374,0.0390479,0.0436947,0.0,-0.109339,0.171319,-0.127638,-0.315655,-0.0660213,-0.149609,0.0,-0.43325,0.207493,0.292021,0.385147,-0.0686478,0.0791043,0.0,0.50602,0.202526,-0.15313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.494396,-0.0285902,-0.289074,0.0,0.24993,-0.732493,0.242784,0.764582,0.0,0.0,0.0,-4.99451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0471708,0.0212421,0.511162,0.0,1.10677,-0.535847,-0.195521,0.368985,0.0,0.0,0.0,-0.287558,0.0,0.0,0.0,-4.44089e-16,3.88578e-16,0.0,9.1483e-33,-9.70578e-16,2.22045e-16,-0.547033,0.219856,1.4832,0.0,-0.551688,0.245533,-0.357757,0.401279,0.0,0.0,0.0,-0.25781,0.0,0.0,0.0,-4.44089e-16,3.88578e-16,0.0,9.1483e-33,-9.70578e-16,2.22045e-16,-0.454787,-0.160168,-1.40401,0.0,0.139454,0.736887,-0.573314,0.564741,0.0,0.0,0.0,1.03672,0.0,0.0,walking
3343,0.0121138,-0.0907573,-0.0469822,0.0,0.267307,-0.180142,-0.348812,0.00267707,0.0399832,0.0447108,0.0,-0.0511829,0.111883,0.122166,-0.317376,-0.0652479,-0.148691,0.0,-0.213734,0.122408,0.0755823,0.385873,-0.0671243,0.0769181,0.0,0.104918,0.267825,-0.173785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.494984,-0.0342753,-0.285223,0.0,-0.0850975,-0.381177,0.730321,0.72213,0.0,0.0,0.0,-5.09419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0397935,0.0200032,0.514404,0.0,0.893304,-0.131608,0.395153,0.366399,0.0,0.0,0.0,-0.310396,0.0,0.0,0.0,-2.1684e-17,3.46945e-16,0.0,9.69578e-33,4.22405e-16,-4.16331e-17,-0.550854,0.225682,1.48269,0.0,-0.471948,0.565366,-0.415526,0.403484,0.0,0.0,0.0,0.264516,0.0,0.0,0.0,-2.1684e-17,3.46945e-16,0.0,9.69578e-33,4.22405e-16,-4.16331e-17,-0.449492,-0.152386,-1.40534,0.0,0.660377,0.770786,-0.550321,0.570855,0.0,0.0,0.0,0.733668,0.0,0.0,walking
3344,0.0130626,-0.0917867,-0.0506378,0.0,0.153832,-0.118017,-0.438365,0.00305862,0.0407595,0.0461949,0.0,0.0529732,0.0926481,0.178209,-0.317219,-0.0661925,-0.149227,0.0,0.0230723,-0.127715,-0.0256125,0.383053,-0.0677355,0.0750024,0.0,-0.322974,0.0180302,-0.240125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49278,-0.038222,-0.281192,0.0,0.246986,-0.187812,0.650223,0.678752,0.0,0.0,0.0,-5.20542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0310765,0.0183518,0.518176,0.0,1.05472,-0.182016,0.459262,0.362688,0.0,0.0,0.0,-0.445265,0.0,0.0,0.0,-2.97505e-16,2.77556e-17,0.0,5.0941e-32,-2.75821e-16,-3.1919e-16,-0.551337,0.230036,1.48316,0.0,-0.0452328,0.474049,-0.226664,0.401729,0.0,0.0,0.0,-0.210478,0.0,0.0,0.0,-2.97505e-16,2.77556e-17,0.0,5.0941e-32,-2.75821e-16,-3.1919e-16,-0.442177,-0.145519,-1.40597,0.0,0.888949,0.711403,-0.422631,0.573538,0.0,0.0,0.0,0.321901,0.0,0.0,walking
3345,0.0151936,-0.0928037,-0.0522073,0.0,0.273082,-0.119379,-0.189253,0.00238148,0.0418509,0.0463671,0.0,-0.0804026,0.130905,0.02101,-0.31757,-0.0663918,-0.149612,0.0,-0.0390366,-0.0371043,-0.0363145,0.380939,-0.0681422,0.0762946,0.0,-0.264148,-0.102952,0.125369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.491328,-0.0450243,-0.279321,0.0,0.164913,-0.61345,0.583352,0.635865,0.0,0.0,0.0,-5.14634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0218194,0.017872,0.518927,0.0,1.11248,-0.0551743,0.0915273,0.357323,0.0,0.0,0.0,-0.643817,0.0,0.0,0.0,3.03577e-16,2.91433e-16,0.0,8.00529e-34,6.01083e-16,2.63678e-16,-0.553062,0.230151,1.48426,0.0,-0.17684,0.0791466,0.102114,0.398436,0.0,0.0,0.0,-0.395225,0.0,0.0,0.0,3.03577e-16,2.91433e-16,0.0,8.00529e-34,6.01083e-16,2.63678e-16,-0.437017,-0.138721,-1.40685,0.0,0.634282,0.693645,-0.441925,0.574575,0.0,0.0,0.0,0.124404,0.0,0.0,walking
3346,0.0194632,-0.0958676,-0.0502613,0.0,0.490358,-0.371644,0.226083,0.0019547,0.0431398,0.046349,0.0,-0.0513067,0.154677,-0.0018401,-0.316341,-0.0648385,-0.14967,0.0,0.147905,0.174953,-0.064689,0.379213,-0.0661061,0.0766662,0.0,-0.210131,0.210392,0.13196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.491378,-0.052862,-0.280235,0.0,-0.000714252,-0.880979,0.347111,0.593304,0.0,0.0,0.0,-5.10738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141914,0.0179783,0.515525,0.0,0.908046,0.00540439,-0.408301,0.351466,0.0,0.0,0.0,-0.702883,0.0,0.0,0.0,7.35522e-16,5.82867e-16,0.0,1.51414e-31,4.31945e-16,2.91433e-16,-0.554468,0.225141,1.49004,0.0,-0.0122917,-0.156166,0.890826,0.394684,0.0,0.0,0.0,-0.450286,0.0,0.0,0.0,7.35522e-16,5.82867e-16,0.0,1.51414e-31,4.31945e-16,2.91433e-16,-0.434353,-0.130049,-1.40748,0.0,0.329738,0.911809,-0.507123,0.580811,0.0,0.0,0.0,0.748338,0.0,0.0,walking
3347,0.0239145,-0.100177,-0.0519073,0.0,0.553485,-0.512765,-0.207745,0.00168323,0.0455168,0.0459198,0.0,-0.0348584,0.285328,-0.0509322,-0.313596,-0.0645432,-0.150514,0.0,0.336,0.00238314,-0.107077,0.378503,-0.0664061,0.0795223,0.0,-0.107933,-0.159933,0.304408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.491521,-0.0584242,-0.277136,0.0,-0.0378565,-0.413209,0.642412,0.55299,0.0,0.0,0.0,-4.83764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0068179,0.0196664,0.515975,0.0,0.885834,0.203127,0.0519044,0.344514,0.0,0.0,0.0,-0.834194,0.0,0.0,0.0,-4.87457e-16,-1.38778e-17,0.0,-7.40158e-32,-1.22298e-15,-5.96744e-16,-0.55372,0.234511,1.48531,0.0,-0.0394573,0.665439,-1.06165,0.394385,0.0,0.0,0.0,-0.0358164,0.0,0.0,0.0,-4.87457e-16,-1.38778e-17,0.0,-7.40158e-32,-1.22298e-15,-5.96744e-16,-0.432798,-0.127504,-1.40841,0.0,0.200864,0.230854,-0.228206,0.591056,0.0,0.0,0.0,1.22942,0.0,0.0,walking
